Card 180: 99  7 27 95 34 96 18 84 13 81 | 11 19 23 48 62 94 81 24 95 34 27 13 61 80 84 99 73 77 96 79 22 82 18  7 14
Card 181: 21 78 27 22 23 42 31 13 88 32 | 57 59 68  7 24  4 83 98 81 36 41 20 21 44 45 51 66 65 46 73 60 62 52 16 26
Card 182: 19 69 85 77  2 99 30 51 84 67 | 77 34 43 69 35 58  9 13 74 42 33 19 44 99 30 51 20 83 78 73 92 84 85 81 31
Card 183:  5 53 84 22 88 55 72 76  2 60 | 16 55 77 76 72 83 52 84 69 87 88  9 35 60 85  2 53 43 63  5 58 67 56 26 22
Card 184: 84 40 17 12 19 36 27 21 57 91 | 88 54 18 84 95 57 27 94 96 44 39 62 77 12 87 98 14 67 19 46 43 71 40 33 36
Card 185: 55 16 42 78 53  7 33 14 34 27 | 51 96 13 61 82  9 34 35 94 14 60 15 85 87 90 92 37 41 99  1 16 81 58 36 53
Card 186: 89 35 24 19 64 68 12 33 51 57 | 37 51 76 19 12 57 71 36  7 33 25 44  2 59 91 56  8 42 68 35 64 24 77 70 89
Card 187: 13  3  5 21 32 14 68  7 52  8 | 28 55 17  7 18 76 68 74 20 44 30 94 52 54 67 81 31 84 75 29 32  4  8 45 43
Card 188: 27 62 22 79  8 47 34 73 84  7 | 23 24 36 62 94 50 47 75 32 90 22 44 45 93 34 10 84 71 79 59 25  8 69 30 16
Card 189:  2 66 50 43 23 47 41 78 51 36 | 53 37 17 90 32 40  6 20 10 72 77 89 70 61 95  4 21 50 85  8  9 34 52 24 92
Card 190: 50 72 64 97 46 90 55 10 38 98 | 19 85 33 18 86 10 12 81  4 50  9 68 73 44 96 38 45 27 87 15 99 63  7 52 75
Card 191: 18 38 73 48 19 66 10 79 80 89 | 40 91 88 41 80 77 71 83 68  6 27 37 74 84 11  8 50  7 20 54 48  9 23 21 16
Card 192: 40 67 24 38 51 84 87 50 82  8 | 50 14 97 51 41 24  8 73 29 40 27 18 94 67 31 45  5 58 84 26 77 16 47 60 99
Card 193: 68 13 32 37 43 48 10 24 90 60 | 25 90 96 92 57 15 11 97 83 54  4 17 20  8 26 39 50 94 40 71 76 43 55 67 98
Card 194: 72  7  8 11  3 39 25  4 32 84 | 22 64 51 41 13  7 59 84 32 10 72 81 61 17 52 58 31 89 95 54  8 92 56 28 15
Card 195: 95 18 43 83 12  8 13 54 71 80 | 27 41 56 65 84 99 74 57 25 38  4  1 66 77 86 11  5 58 47  8  6 55 68 40 85
Card 196: 48 42 11 29  9 85 81 54 90  5 | 19 58 33 55 95 92 40  4  8 84 35 53 14 60 23 25 98 21  9 90 93 82 43 37 38
Card 197: 85 88 32 15 25 54 79 27 90 82 | 77 32 41 70 76 68 71 10 67 31 64 92 42 74 58  7 18 65 99 93 50 38 63 45 82
Card 198: 58 67 42 84 62  1 65 92 86 23 | 28 36 58 48 17 82 20 63 78 59 34 61 91 21 11 40 83 97 47 89 18 64 70 85 50
Card 199: 74 30 60 87 46 21 69 51 28 96 | 92 64 32 66 65 54 29 85 84  2  6  3 97 37 22 33  1 23 38 88 75 99 17 12 31
